ID;Sand %;Clay %;Silt %;pH;EC mS/cm;O.M. %;CACO3 %;N_NO3 ppm;P ppm;K ppm;Mg ppm;Fe ppm;Zn ppm;Mn ppm;Cu ppm;B ppm;Adequação MILHO
1761;0,56218;0,50378;0,09567;0,45386;0,01515;0,46248;0,02826;0,20464;0,06953;0,36365;0,01275;0,00645;0,13283;0,06053;0,00802;0,32863;1,0
624;0,19982;0,69248;0,27347;0,10512;0,03985;0,52061;0,01933;0,03802;0,09362;0,17993;0,36265;0,40031;0,06152;0,18991;0,05579;0,35;0,5
346;0,48307;0,31989;0,37158;0,96226;0,0507;0,26898;0,05799;0,15752;0,01632;0,07344;0,02889;0,01751;0,05579;0,01761;0,03353;0,08889;0,5
1595;0,57535;0,38434;0,2078;0,45083;0,03122;0,50771;0,02832;0,17001;0,19056;0,08832;0,01487;0,01355;0,15776;0,03924;0,04182;0,30311;1,0
263;0,19982;0,59933;0,37158;0,89218;0,0708;0,47722;0,4317;0,05772;0,03786;0,15055;0,10427;0,06055;0,02146;0,01927;0,03561;0,11667;0,5
1322;0,41489;0,32566;0,43635;0,35693;0,06627;0,2571;0,04204;0,20027;0,11961;0,065;0,01402;0,30021;0,16836;0,05569;0,04485;0,30983;1,0
1439;0,54577;0,39253;0,2299;0,43021;0,10608;0,46428;0,01113;0,18604;0,17778;0,0677;0,01216;0,0172;0,17773;0,06771;0,02279;0,3813;1,0
151;0,29423;0,35093;0,5351;0,93261;0,09251;0,53579;0,31572;0,1056;0,11199;0,7093;0,09255;0,0539;0,09013;0,01691;0,06231;0,36667;0,5
473;0,23129;0,66143;0,27347;0,81132;0,0861;0,63557;0,43814;0,10194;0,05623;0,20318;0,14322;0,11118;0,103;0,0827;0,03917;0,12222;0,5
641;0,64043;0,25779;0,27347;0,60108;0,07667;0,22343;0,00387;0,15242;0,07294;0,05936;0,03622;0,10218;0,05579;0,07386;0,027;0,08333;0,5
1849;0,58457;0,36092;0,22289;0,28388;0,09321;0,39767;0,05575;0,19106;0,04532;0,08713;0,0097;0,00921;0,15255;0,13073;0,04049;0,25817;1,0
1756;0,37424;0,43955;0,35863;0,41285;0,0685;0,51604;0,04624;0,19427;0,191;0,32305;0,00474;0,00973;0,12899;0,08151;0,02091;0,30852;1,0
551;0,26276;0,25779;0,66592;0,86792;0,06546;0,47072;0,32216;0,00581;0,03092;0,08262;0,01884;0,036;0,02575;0,02141;0,01958;0,04444;0,5
929;0,79019;0,27556;0,09913;0,62882;0,03203;0,15093;0,33932;0,02345;0,05142;0,02811;0,18737;0,39867;0,19068;0,08296;0,00148;0,05142;0,0
489;0,19982;0,66143;0,30617;0,83558;0,08308;0,47939;0,41881;0,20945;0,04942;0,23623;0,03162;0,1079;0,20458;0,13033;0,05371;0,17778;0,5
1692;0,6294;0,29552;0,24518;0,46596;0,0724;0,46734;0,02869;0,06325;0,1266;0,06444;0,01678;0,00022;0,15042;0,08014;0,02547;0,17011;1,0
1172;0,32917;0,52618;0,31422;0,16155;0,018;0,3145;0,34692;0,15391;0,0285;0,00054;0,19695;0,44197;0,15089;0,17499;0,0043;0,22117;0,0
147;0,19982;0,41303;0,56781;0,94879;0,07987;0,52061;0,22552;0,06757;0,10188;0,20318;0,07077;0,07556;0,13019;0,02071;0,12611;0,18889;0,5
1597;0,61339;0,36652;0,18704;0,34397;0,08553;0,60479;0,03316;0,18271;0,18393;0,14571;0,00999;0,01758;0,17102;0,04344;0,03161;0,31484;1,0
1797;0,4597;0,45104;0,25773;0,23472;0,01783;0,41296;0,00379;0,20869;0,12192;0,35909;0,00267;0,01113;0,13668;0,03618;0,05448;0,30779;1,0
403;0,38865;0,38198;0,40429;0,87332;0,06191;0,27332;0,36469;0,10269;0,0296;0,15055;0,0513;0,0461;0,02289;0,02446;0,02077;0,08889;0,5
955;0,48266;0,56897;0,10964;0,50968;0,44;0,05995;0,61531;0,13467;0,06475;0,02968;0,3764;0,18566;0,01602;0,00221;0,00527;0,19411;0,0
1763;0,50019;0,52905;0,13349;0,40182;0,09802;0,41241;0,29669;0,16761;0,07704;0,11427;0,00198;0,00799;0,16908;0,01729;0,0236;0,41687;1,0
660;0,4516;0,44408;0,27347;0,21833;0,20423;0,50325;0,01031;0,52482;0,08973;0,20991;0,35469;0,47046;0,07868;0,29208;0,06202;0,25556;0,5
1373;0,60172;0,42948;0,13285;0,32857;0,05797;0,17579;0,06182;0,12393;0,08408;0,25079;0,08548;0,00596;0,16472;0,07022;0,03533;0,28339;1,0
464;0,32571;0,63038;0,20806;0,67385;0,09357;0,45119;0,08376;0,05081;0,06838;0,12424;0,24539;0,24189;0,03863;0,06808;0,05697;0,23333;0,5
1350;0,60659;0,40036;0,15846;0,45878;0,53695;0,46474;0,06073;0,16655;0,16699;0,34383;0,21624;0,33613;0,13931;0,08646;0,01014;0,37095;1,0
187;0,4516;0,53723;0,17536;0,64151;0,05479;0,52061;0,07088;0,05845;0,02504;0,11383;0,51947;0,31106;0,03147;0,08923;0,02671;0,15556;0,5
1148;0,45739;0,64314;0,05778;0,24108;0,82629;0,1688;0,178;0,05011;0,18326;0,05294;0,24117;0,11067;0,03756;0,13149;0,0024;0,0937;0,0
1225;0,85755;0,16436;0,14625;0,88186;0,10104;0,25278;0,06496;0,01936;0,11386;0,04116;0,00905;0,09691;0,09303;0,11943;0,0027;0,25805;0,0
609;0,60896;0,25779;0,30617;0,12129;0,03113;0,32538;0,00387;0,02955;0,07083;0,03856;0,0492;0,40331;0,16738;0,34877;0,04125;0,13889;0,5
144;0,35718;0,47513;0,33888;0,2965;0,07454;0,22343;0,0;0,02847;0,14483;0,11506;0,10972;0,28585;0,12446;0,11085;0,14065;0,27222;0,5
752;0,48307;0,53723;0,14265;0,76819;0,06795;0,5705;0,07732;0,07637;0,29072;0,44859;0,97341;0,25269;0,15608;0,03837;0,02077;0,15;0,5
1535;0,57738;0,2763;0,31949;0,48719;0,00278;0,50687;0,01154;0,22032;0,07651;0,26131;0,00414;0,00329;0,156;0,00566;0,00954;0,41235;1,0
982;0,33906;0,46569;0,36766;0,95509;0,09711;0,07909;0,53038;0,05324;0,06415;0,00391;0,06865;0,42213;0,17716;0,17643;0,05546;0,05753;0,0
198;0,6719;0,38198;0,10995;0,91644;0,04127;0,25163;0,09665;0,03178;0,02154;0,09425;0,50942;0,11527;0,03004;0,019;0,00653;0,08889;0,0
884;0,61682;0,07669;0,48875;0,43804;0,00498;0,26651;0,16069;0,05502;0,03659;0,0013;0,31286;0,0141;0,11694;0,07484;0,00233;0,19777;0,0
280;0,1054;0,66143;0,40429;0,83288;0,07685;0,30586;0,4317;0,11877;0,03654;0,09731;0,14008;0,05772;0,02003;0,01649;0,02611;0,07778;0,0
294;0,42012;0,13359;0,63322;0,55526;0,19427;0,32104;0,0;0,23317;0,24592;0,15361;0,05758;0,10899;0,18486;0,0177;0,03458;0,11111;0,5
1703;0,42158;0,35348;0,40009;0,4005;0,05113;0,40724;0,04427;0,2173;0,08996;0,15837;0,00421;0,01541;0,19327;0,09202;0,01682;0,23058;1,0
401;0,13687;0,78563;0,24077;0,57951;0,09606;0,32321;0,04124;0,10784;0,08378;0,23256;0,18384;0,16442;0,04435;0,082;0,03353;0,13889;0,5
123;0,19982;0,66143;0,30617;0,28841;0,04999;0,29718;0,0;0,01826;0,08457;0,14443;0,30025;0,38579;0,11731;0,04191;0,03145;0,16667;0,5
1208;0,95822;0,09806;0,11147;0,81495;0,27281;0,27567;0,04556;0,12671;0,00456;0,24183;0,30114;0,06968;0,04795;0,01314;0,0049;0,10894;0,0
203;0,19982;0,50618;0,4697;0,8841;0,07258;0,2256;0,10696;0,0738;0,01969;0,11077;0,10762;0,06803;0,07153;0,01252;0,02344;0,0;0,0
1463;0,58371;0,39004;0,1931;0,69056;0,09059;0,6469;0,01491;0,03534;0,13604;0,2326;0,00879;0,00586;0,02896;0,03861;0,02901;0,31273;1,0
836;0,19574;0,07042;0,93292;0,23009;0,04047;0,20719;0,63912;0,20684;0,19958;0,05258;0,25097;0,10725;0,0118;0,12391;0,00036;0,06349;0,0
247;0,1054;0,63038;0,43699;0,88679;0,09446;0,52928;0,34794;0,076;0,1595;0,25643;0,0758;0,06786;0,18884;0,04919;0,07478;0,28889;0,5
1440;0,61556;0,2349;0,32342;0,40059;0,09173;0,31147;0,00302;0,22372;0,09157;0,18683;0,00929;0,0064;0,18231;0,0852;0,04601;0,30597;1,0
1773;0,58438;0,46895;0,10929;0,46791;0,02067;0,64251;0,00526;0,19134;0,09042;0,06658;0,002;0,00134;0,16745;0,04637;0,01765;0,29688;1,0
1754;0,62565;0,25947;0,28705;0,50667;0,02815;0,58414;0,0297;0,19043;0,11452;0,06318;0,01567;0,00826;0,17323;0,02008;0,03655;0,28243;1,0
1154;0,8988;0,10171;0,16937;0,94279;0,01571;0,02726;0,12836;0,1863;0,02693;0,03146;0,36464;0,21095;0,09595;0,14546;0,00786;0,39573;0,0
1427;0,58135;0,25524;0,33754;0,47823;0,00176;0,61575;0,01473;0,21218;0,05836;0,31953;0,01537;0,01342;0,14065;0,0684;0,01169;0,29406;1,0
385;0,19982;0,69248;0,27347;0,8221;0,06706;0,40781;0,0683;0,07529;0,00905;0,41493;0,19493;0,08134;0,04578;0,05192;0,04659;0,12778;0,5
1643;0,4393;0,21749;0,52492;0,35529;0,10478;0,40798;0,01021;0,12294;0,12706;0,22799;0,00751;0,0129;0,16882;0,04455;0,01064;0,38703;1,0
855;0,5493;0,5449;0,06576;0,17102;0,00308;0,55765;0,02297;0,03209;0,03708;0,00742;0,25732;0,07768;0,00158;0,14496;0,00502;0,04912;0,0
1590;0,46477;0,40422;0,30176;0,53805;0,01538;0,45985;0,03312;0,18473;0,12952;0,33024;0,01241;0,01086;0,11566;0,18437;0,04941;0,33924;1,0
220;0,23129;0,47513;0,4697;0,95148;0,09251;0,36226;0,24871;0,02008;0,09323;0,20257;0,08417;0,05035;0,04006;0,0607;0,04184;0,05;0,5
642;0,60896;0,31989;0,24077;0,70081;0,08094;0,13449;0,12242;0,13158;0,05795;0,08017;0,03329;0,07954;0,04149;0,0441;0,04036;0,06111;0,5
2;0,70337;0,31989;0,14265;0,42615;0,06315;0,23464;0,0;0,11961;0,20926;0,09119;0,20833;0,30227;0,5093;0,08136;0,04374;0,17222;0,5
113;0,1054;0,66143;0,40429;0,83019;0,08699;0,63341;0,37113;0,05263;0,05973;0,2858;0,1608;0,10567;0,11302;0,01327;0,07834;0,23333;0,0
699;0,19982;0,69248;0,27347;0,52291;0,07044;0,49892;0,03222;0,10485;0,08629;0,22093;0,54711;0,19033;0,22461;0,04828;0,04926;0,18333;0,5
1784;0,49909;0,39463;0,27621;0,49058;0,0744;0,35397;0,05232;0,17693;0,15757;0,27554;0,00906;0,00754;0,14785;0,02642;0,03714;0,33181;1,0
952;0,28403;0,43257;0,45972;0,84335;0,22825;0,12072;0,01921;0,15984;0,03506;0,04481;0,06767;0,06199;0,17299;0,00693;0,00249;0,20125;0,0
1635;0,42744;0,31998;0,42929;0,47405;0,05696;0,66873;0,01948;0,21902;0,11094;0,24338;0,01808;0,2942;0,17763;0,10879;0,02258;0,40361;1,0
1411;0,58198;0,24075;0,35215;0,32115;0,02636;0,40623;0,04716;0,18119;0,12987;0,32018;0,017;0,01501;0,13971;0,03195;0,03772;0,21769;1,0
1410;0,3655;0,41689;0,39157;0,44702;0,03064;0,5622;0,18012;0,19645;0,14685;0,18399;0,00503;0,01107;0,15095;0,07836;0,02773;0,38071;1,0
1534;0,34651;0,37126;0,45937;0,31897;0,04646;0,6101;0,00949;0,10483;0,1686;0,2788;0,00101;0,00834;0,14788;0,05955;0,0703;0,34702;1,0
1292;0,49345;0,46365;0,20937;0,41697;0,08879;0,61272;0,00731;0,18376;0,18797;0,14567;0,00124;0,00109;0,15679;0,05102;0,03065;0,38889;1,0
1689;0,3262;0,62525;0,21295;0,35179;0,09291;0,58788;0,01668;0,22626;0,16378;0,2679;0,00047;0,00103;0,08161;0,05233;0,01372;0,29949;1,0
442;0,16834;0,69248;0,30617;0,75472;0,08592;0,33189;0,11598;0,1608;0,02498;0,17197;0,19619;0,04926;0,02575;0,05058;0,03234;0,1;0,0
1521;0,62837;0,34582;0,19327;0,29067;0,08711;0,55102;0,04006;0,22682;0,11651;0,06462;0,00622;0,00524;0,15281;0,05469;0,01835;0,3646;1,0
1137;0,3078;0,23635;0,6417;0,736;0,00392;0,13673;0,47764;0,03771;0,08998;0,02114;0,21013;0,34642;0,12429;0,05613;0,02439;0,03859;0,0
1257;0,33386;0,45175;0,38773;0,14617;0,06138;0,49494;0,02817;0,17585;0,09161;0,1456;0,01866;0,00575;0,00313;0,01518;0,05221;0,39374;1,0
1739;0,73188;0,09228;0,35276;0,47917;0,06286;0,57455;0,00779;0,187;0,13861;0,34758;0,00687;0,01468;0,16522;0,08301;0,02137;0,39183;1,0
1632;0,37257;0,42769;0,37285;0,3918;0,05571;0,58124;0,06006;0,06244;0,16939;0,12805;0,01432;0,00221;0,1731;0,06423;0,02332;0,01724;1,0
1398;0,64854;0,30774;0,21243;0,32243;0,05704;0,59215;0,3079;0,2297;0,07358;0,05009;0,01227;0,00925;0,08647;0,02341;0,0205;0,28266;1,0
664;0,4516;0,44408;0,27347;0,1186;0,04785;0,30586;0,00387;0,16553;0,06125;0,08262;0,23807;0,37123;0,07725;0,27292;0,04095;0,19444;0,5
1713;0,32936;0,43718;0,40776;0,32138;0,08558;0,5564;0,02858;0,21557;0,07739;0,25133;0,00711;0,00404;0,16531;0,0585;0,02938;0,31129;1,0
1258;0,38539;0,56657;0,21325;0,33796;0,01831;0,59176;0,05467;0,19893;0,17173;0,09535;0,01514;0,01063;0,07814;0,02401;0,00958;0,28455;1,0
1657;0,29719;0,41393;0,46568;0,51341;0,11304;0,39098;0,02141;0,16554;0,07805;0,17801;0,00681;0,015;0,12979;0,08393;0,04674;0,24131;1,0
318;0,01098;0,28884;0,89485;0,92453;0,08361;0,37093;0,55541;0,09939;0,05636;0,10771;0,02073;0,02166;0,06295;0,01772;0,1184;0,17222;0,0
649;0,35718;0,38198;0,43699;0,79245;0,06475;0,24946;0,28093;0,09754;0,01784;0,05508;0,09401;0,04075;0,04435;0,01782;0,01869;0,08889;0,5
1435;0,23439;0,45992;0,48249;0,53936;0,06666;0,45309;0,05095;0,22586;0,16098;0,2288;0,00623;0,01063;0,136;0,07641;0,05087;0,32689;1,0
1480;0,6239;0,27372;0,27387;0,39038;0,11012;0,57122;0,00806;0,17139;0,06386;0,31131;0,00567;0,00313;0,14325;0,06003;0,02174;0,22978;1,0
710;0,32571;0,53723;0,30617;0,87871;0,08895;0,30369;0,08763;0,20945;0,02385;0,21971;0,27743;0,05728;0,01159;0,01625;0,03056;0,14444;0,5
1383;0,48569;0,27946;0,41143;0,25396;0,1056;0,50721;0,05584;0,20336;0,1694;0,17635;0,0134;0,01372;0,13607;0,06211;0,0455;0,09341;1,0
1283;0,46431;0,35006;0,35929;0,35271;0,47837;0,55129;0,00417;0,17747;0,11695;0,36954;0,01428;0,00909;0,16371;0,05525;0,0348;0,25847;1,0
973;0,63047;0,42662;0,10599;0,19267;0,93726;0,24481;0,22665;0,10728;0,00541;0,04119;0,01129;0,09074;0,18526;0,17976;0,04535;0,04806;0,0
628;0,19982;0,66143;0,30617;0,07547;0,03469;0,51193;0,01675;0,07637;0,04903;0,16218;0,28685;0,36103;0,05436;0,20088;0,03976;0,30556;0,5
633;0,48307;0,25779;0,43699;0,48787;0,03166;0,16052;0,0232;0,02557;0,06231;0,03733;0,03162;0,08341;0,04578;0,10999;0,02552;0,25;0,5
1307;0,51145;0,32182;0,34005;0,35864;0,08829;0,65916;0,02938;0,18758;0,17719;0,35976;0,01468;0,00656;0,19444;0,07544;0,02028;0,25468;1,0
1401;0,58907;0,37578;0,20255;0,5114;0,0752;0,51133;0,02723;0,19819;0,19549;0,09771;0,05472;0,01243;0,15977;0,01555;0,01447;0,29859;1,0
1409;0,36093;0,34787;0,46903;0,42431;0,11396;0,64617;0,06135;0,22313;0,08703;0,03429;0,00856;0,01529;0,15006;0,05688;0,0321;0,26806;1,0
1249;0,61961;0,39994;0,14537;0,23707;0,09339;0,46778;0,00897;0,16505;0,14496;0,16969;0,0074;0,00241;0,19246;0,12082;0,05102;0,17854;1,0
1819;0,33025;0,40351;0,44231;0,47771;0,04111;0,45213;0,06281;0,21926;0,02571;0,34233;0,00707;0,00478;0,18086;0,08934;0,03089;0,17059;1,0
1255;0,6855;0,30025;0,1819;0,28125;0,07736;0,67764;0,06088;0,21175;0,14642;0,18483;0,0628;0,01411;0,18444;0,06967;0,02635;0,28678;1,0
1497;0,71237;0,3685;0,08209;0,75213;0,07722;0,62512;0,03537;0,17408;0,09935;0,33304;0,0118;0,00675;0,17835;0,01607;0,05124;0,23746;1,0
1372;0,35749;0,43909;0,37652;0,47794;0,12398;0,37885;0,00361;0,2163;0,07403;0,14535;0,00013;0,01342;0,11949;0,03454;0,05244;0,02705;1,0
1530;0,62779;0,27799;0,26532;0,5034;0,12527;0,59305;0,00681;0,16729;0,12354;0,2614;0,01211;0,00491;0,17258;0,08209;0,0275;0,26561;1,0
1355;0,53443;0,27011;0,37063;0,21743;0,38818;0,35395;0,045;0,16793;0,10085;0,06554;0,00774;0,00147;0,15809;0,03331;0,01652;0,26246;1,0
1794;0,4476;0,36139;0,36472;0,35026;0,27989;0,27206;0,02315;0,20867;0,05097;0,28996;0,00575;0,01612;0,19273;0,07409;0,02068;0,23741;1,0
1772;0,4422;0,54061;0,18156;0,5121;0,0934;0,6639;0,06056;0,20568;0,10882;0,03772;0,01791;0,00466;0,16873;0,0872;0,02213;0,06804;1,0
1644;0,36462;0,4428;0,3652;0,5065;0,08891;0,49805;0,03326;0,22328;0,16582;0,21859;0,00066;0,01541;0,13867;0,06619;0,03544;0,3202;1,0
1860;0,6148;0,40388;0,14622;0,50088;0,12491;0,51142;0,03848;0,19902;0,1476;0,11013;0,0054;0,01184;0,17094;0,01373;0,04747;0,29961;1,0
796;0,61453;0,50839;0,03642;0,98864;0,72763;0,09749;0,57778;0,06165;0,03643;0,03043;0,40111;0,45207;0,06288;0,14695;0,10347;0,22028;0,0
646;0,51454;0,35093;0,30617;0,38544;0,06831;0,25163;0,0232;0,19152;0,02379;0,04957;0,14091;0,19437;0,0701;0,1336;0,09258;0,16111;0,5
1013;0,16772;0,51136;0,49759;0,35433;0,28914;0,24142;0,58247;0,08918;0,02846;0,08109;0,07681;0,35093;0,03949;0,13922;0,01714;0,19058;0,0
1716;0,44208;0,2847;0,45123;0,71028;0,05254;0,41092;0,54928;0,17241;0,1505;0,27631;0,01858;0,00773;0,13048;0,05292;0,00369;0,28062;1,0
557;0,48307;0,16464;0,5351;0,88679;0,08699;0,2538;0,42268;0,16478;0,06435;0,10465;0,03266;0,02597;0,0329;0,00974;0,01988;0,12222;0,0
682;0,48307;0,25779;0,43699;0,74394;0,08646;0,30152;0,01675;0,09613;0,09851;0,10037;0,09736;0,17566;0,08727;0,03709;0,05074;0,1;0,5
578;0,29423;0,59933;0,27347;0,33154;0,04269;0,30586;0,05155;0,08152;0,14371;0,1481;0,43153;0,33168;0,05579;0,10775;0,07893;0,23333;0,5
1110;0,1776;0,16068;0,8567;0,84284;0,00208;0,25933;0,18368;0,14284;0,05782;0,00313;0,01475;0,09029;0,03473;0,01312;0,00828;0,11334;0,0
1267;0,57928;0,31274;0,27913;0,49907;0,11753;0,10703;0,00289;0,16984;0,10677;0,34744;0,012;0,00797;0,18275;0,02583;0,05193;0,22605;1,0
1184;0,4996;0,62145;0,03677;0,16841;0,76426;0,22761;0,16195;0,10058;0,0245;0,01783;0,30775;0,29455;0,05213;0,0952;0,06455;0,01679;0,0
525;0,26276;0,69248;0,20806;0,80593;0,0644;0,5423;0,11598;0,05886;0,0483;0,10771;0,15306;0,08565;0,05007;0,06482;0,02789;0,24444;0,5
1060;0,29188;0,16207;0,73647;0,98414;0,01332;0,17597;0,59914;0,18509;0,05058;0,00809;0,08659;0,4405;0,11389;0,11081;0,10223;0,2073;0,0
541;0,16834;0,41303;0,60051;0,87601;0,06778;0,30803;0,24871;0,02192;0,03475;0,13035;0,01549;0,03999;0,02146;0,02708;0,01869;0,18333;0,5
1195;0,29755;0,47429;0,40174;0,54283;0,01446;0,03631;0,42104;0,17583;0,03152;0,02506;0,08534;0,26509;0,12816;0,00746;0,00775;0,04944;0,0
1679;0,64654;0,15956;0,37058;0,49682;0,12893;0,43198;0,00637;0,17917;0,14846;0,33974;0,00234;0,01282;0,18977;0,00034;8e-05;0,39857;1,0
749;0,42012;0,47513;0,27347;0,89218;0,05941;0,40564;0,56701;0,04491;0,04083;0,15545;0,05988;0,04986;0,01359;0,02573;0,02157;0,02222;0,5
1728;0,39075;0,33646;0,45006;0,46798;0,09416;0,60004;0,01045;0,21608;0,07733;0,11134;0,01608;0,00581;0,15286;0,05405;0,02782;0,40703;1,0
1431;0,16506;0,3958;0,62208;0,35471;0,11154;0,46171;0,05961;0,1706;0,01227;0,18935;0,27553;0,00934;0,19019;0,0333;0,04644;0,33789;1,0
485;0,32571;0,56828;0,27347;0,81941;0,07027;0,3102;0,08119;0,02407;0,08517;0,2142;0,07956;0,11483;0,03004;0,06616;0,0368;0,18889;0,5
96;0,07393;0,56828;0,5351;0,92722;0,06867;0,42516;0,44459;0,05114;0,02795;0,18543;0,09736;0,03491;0,02146;0,01766;0,03887;0,26667;0,5
1021;0,88002;0,10673;0,1836;0,95188;0,00883;0,29223;0,4133;0,04201;0,06294;0,04995;0,23013;0,41027;0,11954;0,17168;0,08058;0,20769;0,0
564;0,26276;0,72353;0,17536;0,87601;0,07507;0,34056;0,1933;0,14652;0,05292;0,18115;0,32873;0,04141;0,04292;0,02071;0,03442;0,43333;0,5
1265;0,36844;0,36135;0,44703;0,50193;0,03905;0,60398;0,04335;0,11312;0,18727;0,05245;0,00198;0,00842;0,17743;0,07164;0,03033;0,39391;1,0
743;0,19982;0,69248;0,27347;0,41509;0,06618;0,27549;0,0;0,14071;0,04281;0,15973;0,70938;0,30113;0,10129;0,05781;0,04261;0,18333;0,5
864;0,59043;0,13964;0,44986;0,24507;0,9584;0,26283;0,54053;0,05448;0,02127;0,01026;0,18685;0,18517;0,12298;0,06021;0,00559;0,013;0,0
1599;0,35449;0,3882;0,43324;0,4306;0,0097;0,5519;0,36375;0,20927;0,17983;0,20951;0,00747;0,00464;0,16022;0,01433;0,04852;0,22953;1,0
1485;0,34811;0,41777;0,40873;0,27507;0,08865;0,40981;0,36919;0,17825;0,03695;0,15919;0,00185;0,01005;0,14074;0,01368;0,04048;0,36038;1,0
892;0,67912;0,40423;0,07902;0,77552;0,29364;0,32807;0,3766;0,13487;0,0661;0,09062;0,24956;0,2443;0,08276;0,13435;0,00304;0,29388;0,0
1578;0,418;0,33511;0,42316;0,96256;0,04607;0,19601;0,01545;0,14285;0,17634;0,14496;0,29407;0,01593;0,14386;0,08596;0,05004;0,39564;1,0
1039;1,0;0,04779;0,12101;0,2582;0,01497;0,29863;0,65621;0,08377;0,00815;0,01855;0,14695;0,08452;0,05156;0,00494;0,00094;0,09206;0,0
207;0,1054;0,72353;0,33888;0,80593;0,0708;0,48807;0,11598;0,04713;0,14245;0,26683;0,04418;0,07457;0,04006;0,01451;0,03353;0,02778;0,5
393;0,1054;0,78563;0,27347;0,62534;0,08984;0,41215;0,07474;0,00614;0,09012;0,13647;0,1964;0,17233;0,05866;0,1162;0,0638;0,18333;0,0
795;0,19402;0,12222;0,88014;0,19976;0,01721;0,25518;0,51274;0,164;0,01458;0,00471;0,11143;0,1446;0,06812;0,00245;0,09248;0,14872;0,0
871;0,85201;0,21063;0,10327;0,60004;0,78786;0,04434;0,56866;0,06083;0,00596;0,0403;0,19432;0,17387;0,02657;0,18825;0,00818;0,17869;0,0
398;0,13687;0,66143;0,37158;0,80593;0,05835;0,2256;0,16753;0,065;0,04077;0,20747;0,08815;0,05172;0,01001;0,03404;0,01869;0,13889;0,0
767;0,32571;0,47513;0,37158;0,71698;0,06671;0,3102;0,06186;0,02482;0,03436;0,18421;0,14008;0,09318;0,04049;0,06589;0,33294;0,02222;0,5
1718;0,62631;0,26204;0,28366;0,71762;0,03844;0,49998;0,02002;0,22316;0,10124;0,20057;0,01256;0,01075;0,13167;0,05885;0,02342;0,30794;1,0
1242;0,39034;0,10344;0,69591;0,48102;0,6125;0,33934;0,05761;0,21114;0,00766;0,00535;0,25154;0,445;0,07871;0,00494;0,0228;0,08314;0,0
1029;0,20912;0,70626;0,2493;0,30869;0,00521;0,08556;0,27704;0,05969;0,03075;0,02316;0,00013;0,10551;0,08235;0,02064;0,00224;0,00817;0,0
643;0,48307;0,13359;0,56781;0,21024;0,04251;0,13015;0,00387;0,05296;0,1369;0,03978;0,009;0,51192;0,13019;0,18525;0,06053;0,32222;0,5
1764;0,43364;0,53587;0,19545;0,38396;0,00293;0,45476;0,05348;0,20437;0,13193;0,07027;0,01172;0,00719;0,14971;0,0614;0,02831;0,30192;1,0
613;0,35718;0,47513;0,33888;0,33154;0,03985;0,37093;0,01933;0,11913;0,12607;0,16401;0,26466;0,36817;0,11445;0,13879;0,07626;0,31667;0,5
961;0,70349;0,19302;0,27616;0,90303;0,08926;0,20945;0,25264;0,20356;0,0094;0,01005;0,00849;0,08539;0,03675;0,00846;0,05164;0,06485;0,0
1571;0,05731;0,32005;0,81384;0,23349;0,12672;0,63438;0,03796;0,2238;0,11277;0,36624;0,00894;0,01787;0,16415;0,17633;0,01588;0,31632;1,0
726;0,23129;0,78563;0,14265;0,61186;0,09642;0,26464;0,0;0,16337;0,09997;0,10649;0,52722;0,13627;0,05722;0,0835;0,06223;0,03333;0,5
684;0,73485;0,19569;0,24077;0,40701;0,05692;0,3731;0,0232;0,13598;0,2183;0,17197;0,13358;0,58098;0,23891;0,02623;0,0362;0,17222;0,5
99;0,4516;0,35093;0,37158;0,91375;0,17185;0,36443;0,44459;0,07123;0,06402;0,07956;0,10867;0,03104;0,00858;0,01675;0,01573;0,11667;0,5
805;0,15967;0,23801;0,79388;0,80972;0,35746;0,23812;0,28971;0,03049;0,0578;0,01414;0,19449;0,33268;0,00768;0,00756;0,0642;0,4115;0,0
1598;0,63687;0,23539;0,30076;0,51476;0,00889;0,40329;0,00823;0,1822;0,11029;0,25065;0,01842;0,00455;0,1676;0,07347;0,0294;0,24242;1,0
407;0,23129;0,50618;0,43699;0,86253;0,05746;0,32104;0,33505;0,05736;0,02207;0,15912;0,13882;0,06366;0,02861;0,02917;0,04006;0,15;0,0
503;0,54601;0,25779;0,37158;0,62534;0,07507;0,36226;0,03866;0,08476;0,21711;0,08078;0,10699;0,2055;0,21602;0,13574;0,03264;0,21667;0,5
1072;0,44892;0,44347;0,2769;0,75044;0,01192;0,0644;0,50235;0,05617;0,05175;0,02962;0,27284;0,11498;0,10043;0,17303;0,06004;0,00604;0,0
1057;0,96703;0,05621;0,1464;0,99289;0,00755;0,03555;0,24436;0,048;0,04628;0,00187;0,00197;0,41924;0,10548;0,01187;0,0199;0,11232;0,0
930;0,81102;0,25104;0,10331;0,13293;0,08675;0,30671;0,62644;0,08217;0,012;0,15949;0,0857;0,08841;0,02806;0,11756;0,10326;0,25767;0,0
780;0,1054;0,50618;0,56781;0,87332;0,06991;0,29284;0,59665;0,03105;0,04533;0,18605;0,1072;0,03808;0,02332;0,00744;0,0589;0,09444;0,0
201;0,32571;0,50618;0,33888;0,78437;0,0998;0,47072;0,10954;0,11366;0,08999;0,16707;0,11286;0,07757;0,07296;0,01895;0,08487;0,05;0,5
135;0,60896;0,35093;0,20806;0,86253;0,08379;0,3102;0,0;0,06724;0,09838;0,21481;0,13714;0,15438;0,09585;0,06733;0,07003;0,23333;0,5
